EC Ei1
0.000000 29.408500
89.848700 120.155000
66.244400 30.836900
94.417300 0.000000
94.417300 0.000000
94.417300 0.000000
33.176600 10.671100
36.766200 0.000000
62.981100 0.000000
62.981100 0.000000
31.109800 0.000000
78.536100 0.000000
68.202400 27.139800
61.784600 0.000000
49.166600 0.000000
49.166600 0.000000
20.123500 0.000000
14.575900 0.000000
54.931700 0.000000
35.787200 0.000000
78.318500 0.000000
28.608000 0.000000
0.000000 25.375300
30.022100 0.000000
54.170300 0.000000
54.170300 0.000000
54.170300 0.000000
16.207600 0.000000
0.000000 29.072400
0.000000 29.072400
38.724100 0.000000
21.863900 76.966300
83.757300 0.000000
83.757300 0.000000
0.000000 49.238200
70.486700 0.000000
28.608000 0.000000
0.000000 0.000000
0.000000 46.213400
0.000000 136.119000
34.481900 37.222800
63.198700 66.715300
0.000000 20.922100
56.889700 49.742400
39.159300 0.000000
0.000000 60.497500
0.000000 60.497500
0.000000 56.044200
22.081500 0.000000
0.000000 10.419000
75.490300 0.000000
75.490300 0.000000
69.398900 0.000000
49.384200 12.855700
48.949100 41.508000
68.746200 0.000000
0.000000 37.138700
0.000000 72.849100
0.000000 42.180200
0.000000 24.115000
0.000000 24.115000
0.000000 24.115000
0.000000 79.066900
0.000000 10.166900
0.000000 10.251000
10.986300 0.000000
22.190200 42.600300
0.000000 43.608600
66.788300 0.000000
56.889700 0.000000
77.992200 0.000000
68.746200 0.000000
66.135600 0.000000
66.135600 0.000000
0.000000 40.247600
0.000000 37.726900
0.000000 58.649000
0.000000 97.468200
0.000000 97.468200
0.000000 11.259300
115.302000 60.077400
115.302000 60.077400
70.813000 0.000000
70.813000 0.000000
44.380500 0.000000
17.512900 0.000000
104.207000 0.000000
14.032100 66.127100
105.839000 69.572100
105.839000 0.000000
105.839000 24.787200
0.000000 25.543400
45.141900 0.000000
100.944000 0.000000
49.492900 0.000000
127.268000 0.000000
110.951000 10.082900
125.092000 0.000000
125.092000 0.000000
125.092000 61.001600
125.092000 61.001600
129.443000 19.493600
129.443000 19.493600
88.217100 0.000000
88.217100 0.000000
59.500300 0.000000
59.500300 0.000000
81.037900 14.368200
81.037900 0.000000
0.000000 0.000000
23.169200 0.000000
32.959000 0.000000
55.693200 0.000000
0.000000 26.719700
27.193900 0.000000
27.193900 0.000000
0.000000 0.000000
35.025800 0.000000
86.694200 16.720800
94.743600 0.000000
45.250700 0.000000
78.318500 10.335000
19.906000 0.000000
64.286400 0.000000
52.973800 0.000000
49.492900 0.000000
27.737800 0.000000
12.835500 0.000000
67.223400 0.000000
67.223400 0.000000
67.223400 0.000000
0.000000 32.349400
45.468200 0.000000
57.216000 0.000000
28.934300 0.000000
35.460900 0.000000
70.704200 0.000000
70.704200 0.000000
69.181300 0.000000
91.480400 0.000000
91.480400 0.000000
88.869700 77.806500
88.869700 77.806500
88.869700 0.000000
0.000000 14.620200
0.000000 82.679900
0.000000 78.562700
29.913300 61.001600
0.000000 12.603600
49.384200 0.000000
81.473000 0.000000
81.473000 0.000000
81.473000 0.000000
0.000000 31.761200
0.000000 10.587100
0.000000 10.587100
31.218600 21.594200
10.192300 16.972900
88.108300 47.893800
0.000000 36.466500
33.829200 47.473700
126.180000 0.000000
59.174000 0.000000
30.566000 0.000000
112.039000 32.937500
97.354200 0.000000
77.557100 0.000000
10.866700 0.000000
79.623800 0.000000
79.623800 0.000000
0.000000 0.000000
50.580700 0.000000
49.492900 0.000000
49.492900 0.000000
49.492900 0.000000
85.171400 0.000000
16.533900 0.000000
66.462000 0.000000
88.325900 0.000000
88.325900 0.000000
0.000000 0.000000
0.000000 113.433000
0.000000 113.433000
0.000000 30.332800
33.067800 21.594200
24.800900 0.000000
84.736300 0.000000
21.537600 0.000000
0.000000 35.038100
52.103600 0.000000
41.226000 0.000000
88.108300 0.000000
57.433600 0.000000
57.433600 0.000000
20.667400 0.000000
17.730400 12.099500
26.976400 0.000000
48.078900 0.000000
48.078900 0.000000
48.840300 0.000000
48.840300 0.000000
68.637500 0.000000
0.000000 63.606400
0.000000 17.729100
24.909600 0.000000
45.685800 0.000000
79.623800 0.000000
90.175100 0.000000
90.175100 0.000000
91.154000 0.000000
90.066300 0.000000
90.066300 0.000000
90.066300 0.000000
69.507700 0.000000
34.699400 0.000000
0.000000 72.260900
29.695800 0.000000
0.000000 102.510000
0.000000 102.510000
0.000000 15.544500
0.000000 12.183500
0.000000 42.600300
0.000000 0.000000
17.621700 0.000000
0.000000 26.131600
81.799300 0.000000
26.106200 0.000000
0.000000 32.265300
0.000000 82.175800
0.000000 82.175800
0.000000 20.417900
51.994800 0.000000
47.535000 0.000000
95.396300 0.000000
142.496000 14.620200
142.496000 0.000000
83.104600 0.000000
37.636400 38.567200
37.636400 38.567200
0.000000 117.634000
0.000000 66.043100
0.000000 66.043100
0.000000 12.267500
0.000000 78.058600
0.000000 78.058600
0.000000 17.729100
0.000000 42.768400
45.141900 40.667800
40.790900 0.000000
40.790900 0.000000
87.673200 0.000000
103.772000 0.000000
103.772000 0.000000
0.000000 13.359900
0.000000 31.929200
0.000000 61.757900
97.136700 13.359900
97.136700 0.000000
65.591700 12.099500
69.181300 12.519600
14.902300 0.000000
75.381600 0.000000
75.381600 0.000000
14.575900 0.000000
14.575900 0.000000
0.000000 10.251000
0.000000 21.594200
0.000000 0.000000
87.346900 0.000000
12.726800 0.000000
0.000000 28.316200
0.000000 35.542300
0.000000 35.542300
55.910700 0.000000
55.910700 0.000000
0.000000 35.122200
83.539700 0.000000
20.884900 23.190700
35.025800 0.000000
35.025800 0.000000
84.627500 0.000000
0.000000 13.107800
0.000000 13.107800
62.219700 11.595400
62.219700 0.000000
16.860200 0.000000
72.553400 0.000000
72.553400 0.000000
74.076200 0.000000
39.703100 11.091200
102.684000 126.036000
102.684000 126.036000
102.684000 126.036000
84.301200 0.000000
31.327400 0.000000
0.000000 32.013300
50.036800 0.000000
51.124600 0.000000
24.474500 0.000000
38.506600 0.000000
67.984800 0.000000
67.984800 0.000000
39.376800 0.000000
0.000000 18.149200
63.633800 0.000000
44.598000 0.000000
0.000000 75.285800
82.234400 0.000000
0.000000 131.918000
0.000000 131.918000
0.000000 131.918000
43.401500 0.000000
53.844000 0.000000
0.000000 40.835800
0.000000 40.835800
11.203900 0.000000
62.654800 0.000000
0.000000 20.754000
35.896000 0.000000
17.404100 0.000000
66.679500 0.000000
51.015800 0.000000
51.015800 0.000000
0.000000 54.615800
25.888600 36.466500
0.000000 39.575400
63.089900 0.000000
63.089900 0.000000
63.089900 0.000000
27.737800 0.000000
37.201300 16.804900
38.289000 0.000000
0.000000 16.636800
86.476700 96.627900
86.476700 96.627900
67.984800 0.000000
67.984800 0.000000
44.271700 27.055800
92.459300 0.000000
92.459300 0.000000
101.161000 91.586500
101.161000 91.586500
23.604300 0.000000
0.000000 15.124400
53.300100 0.000000
25.453500 0.000000
100.074000 0.000000
34.590700 15.880600
100.944000 0.000000
100.944000 0.000000
0.000000 20.922100
36.548600 0.000000
35.025800 0.000000
26.541300 0.000000
69.290100 0.000000
69.290100 0.000000
69.290100 0.000000
25.562300 0.000000
0.000000 23.274700
26.758800 0.000000
23.278000 42.852400
0.000000 12.519600
82.452000 0.000000
62.763600 0.000000
28.825600 0.000000
0.000000 15.796600
64.286400 0.000000
19.035700 52.263100
67.658500 0.000000
67.658500 0.000000
45.794600 0.000000
52.538700 0.000000
0.000000 12.099500
0.000000 40.163600
62.546000 0.000000
62.546000 0.000000
0.000000 52.515200
0.000000 22.854600
0.000000 47.305700
23.713100 0.000000
31.218600 0.000000
50.363100 0.000000
11.095100 0.000000
37.962700 0.000000
34.373100 0.000000
23.930700 0.000000
48.514000 0.000000
89.087300 46.129300
89.087300 46.129300
0.000000 46.129300
57.324800 0.000000
0.000000 78.394700
103.663000 0.000000
103.663000 0.000000
103.663000 0.000000
38.615400 0.000000
38.615400 0.000000
84.409900 0.000000
79.950100 0.000000
118.566000 0.000000
118.566000 0.000000
118.566000 0.000000
118.566000 0.000000
118.566000 0.000000
55.910700 0.000000
49.166600 0.000000
140.321000 0.000000
64.721500 0.000000
64.721500 0.000000
64.721500 0.000000
62.110900 0.000000
62.110900 0.000000
62.110900 0.000000
27.629000 0.000000
0.000000 97.468200
41.769900 0.000000
22.190200 38.147000
0.000000 38.147000
0.000000 13.780000
19.579600 0.000000
0.000000 37.726900
0.000000 31.257000
0.000000 33.105600
0.000000 33.105600
0.000000 28.064100
66.570700 0.000000
16.098800 0.000000
0.000000 33.609700
0.000000 33.189600
87.346900 17.897200
48.405200 0.000000
135.970000 0.000000
125.092000 10.755100
125.092000 10.755100
140.321000 0.000000
113.127000 0.000000
32.959000 0.000000
30.566000 0.000000
48.078900 0.000000
28.608000 0.000000
0.000000 24.955200
10.507700 29.996700
0.000000 58.901000
42.205000 58.901000
0.000000 15.628500
0.000000 13.948000
13.488200 0.000000
42.857600 0.000000
0.000000 76.294100
0.000000 118.474000
22.190200 0.000000
0.000000 0.000000
0.000000 12.267500
35.787200 0.000000
90.066300 22.266400
60.370500 0.000000
85.280100 0.000000
99.203400 16.636800
99.203400 0.000000
96.266500 76.882200
96.266500 76.882200
13.053100 0.000000
47.752500 0.000000
46.556000 0.000000
51.015800 0.000000
51.015800 0.000000
69.942800 20.249900
69.942800 0.000000
21.755100 0.000000
22.081500 0.000000
71.030500 0.000000
52.865000 0.000000
0.000000 92.426700
15.228600 0.000000
0.000000 27.896100
18.165500 0.000000
23.821900 0.000000
66.462000 0.000000
0.000000 39.155300
0.000000 18.569400
0.000000 0.000000
0.000000 79.739100
0.000000 30.500800
0.000000 22.854600
28.390500 0.000000
46.882300 0.000000
43.510300 0.000000
13.923300 0.000000
15.663700 0.000000
13.597000 0.000000
0.000000 43.188500
41.226000 0.000000
70.921800 0.000000
0.000000 42.768400
0.000000 126.036000
0.000000 68.143700
38.724100 0.000000
17.730400 11.931500
117.478000 74.109400
117.478000 74.109400
117.478000 74.109400
117.478000 0.000000
117.478000 0.000000
68.637500 0.000000
68.637500 0.000000
76.795600 13.359900
0.000000 57.136500
10.148800 0.000000
19.579600 0.000000
19.579600 0.000000
11.639000 0.000000
83.539700 0.000000
32.088800 0.000000
31.871300 0.000000
55.801900 19.745700
0.000000 57.136500
0.000000 98.308400
55.693200 0.000000
55.693200 0.000000
77.339500 0.000000
0.000000 31.593100
25.997400 48.818100
68.093600 0.000000
0.000000 22.854600
0.000000 21.678300
0.000000 53.187400
0.000000 17.813200
0.000000 73.185200
38.180300 0.000000
38.180300 0.000000
11.095100 84.024300
0.000000 80.663300
0.000000 47.473700
0.000000 47.473700
0.000000 21.846300
0.000000 83.352100
0.000000 68.227700
0.000000 116.794000
0.000000 116.794000
0.000000 66.631300
44.815600 0.000000
22.734100 0.000000
50.254400 0.000000
52.538700 0.000000
114.214000 0.000000
40.247000 0.000000
0.000000 20.417900
0.000000 44.785000
0.000000 22.266400
52.973800 0.000000
0.000000 33.105600
0.000000 33.105600
0.000000 15.376400
0.000000 72.681000
23.386800 82.175800
84.736300 0.000000
84.736300 0.000000
0.000000 12.939700
64.830300 0.000000
32.850300 0.000000
0.000000 37.979000
0.000000 16.720800
0.000000 55.372000
0.000000 13.023800
100.509000 0.000000
60.370500 0.000000
60.370500 0.000000
80.602800 0.000000
80.602800 0.000000
80.602800 0.000000
37.853900 12.183500
37.745200 14.116100
37.745200 0.000000
0.000000 29.996700
54.061500 0.000000
55.910700 0.000000
0.000000 122.675000
0.000000 109.232000
0.000000 109.232000
60.588100 0.000000
60.588100 0.000000
20.667400 0.000000
22.299000 0.000000
22.299000 0.000000
45.141900 0.000000
0.000000 45.709200
0.000000 45.709200
96.484000 20.586000
96.484000 20.586000
43.292700 0.000000
0.000000 0.000000
25.779800 0.000000
75.055200 19.073500
13.379400 0.000000
13.923300 17.225000
75.164000 0.000000
42.857600 0.000000
59.391500 0.000000
36.766200 0.000000
51.886000 0.000000
51.886000 0.000000
41.661100 0.000000
65.374200 0.000000
65.374200 0.000000
95.287500 0.000000
108.776000 0.000000
80.711600 0.000000
44.162900 0.000000
27.955400 0.000000
11.095100 0.000000
0.000000 16.468800
119.653000 0.000000
44.054200 0.000000
10.779700 0.000000
0.000000 25.795500
0.000000 18.989500
0.000000 72.176900
34.808200 0.000000
13.597000 0.000000
13.161900 0.000000
0.000000 65.454900
0.000000 15.712500
0.000000 37.390800
0.000000 21.846300
92.785700 0.000000
92.785700 0.000000
52.429900 0.000000
71.356900 0.000000
0.000000 21.846300
66.570700 0.000000
70.051500 0.000000
50.145600 0.000000
44.815600 0.000000
53.952700 0.000000
0.000000 45.793200
0.000000 71.504700
49.275400 0.000000
62.763600 0.000000
0.000000 37.054700
0.000000 30.584800
54.605400 13.443900
45.468200 0.000000
58.956400 0.000000
81.255400 0.000000
90.283800 0.000000
77.774600 0.000000
77.774600 0.000000
0.000000 0.000000
77.557100 0.000000
73.641100 0.000000
32.850300 0.000000
80.602800 0.000000
39.485600 0.000000
0.000000 19.829700
43.401500 0.000000
20.123500 0.000000
65.918100 0.000000
67.440900 0.000000
22.734100 0.000000
36.222300 0.000000
71.574400 0.000000
71.574400 0.000000
71.574400 0.000000
0.000000 84.024300
0.000000 84.024300
0.000000 52.095100
21.755100 72.260900
21.755100 72.260900
0.000000 54.531800
19.797200 54.531800
46.120900 0.000000
98.985900 0.000000
98.985900 0.000000
98.985900 0.000000
37.962700 0.000000
37.418800 0.000000
22.842900 0.000000
0.000000 13.527900
41.443500 0.000000
39.485600 0.000000
0.000000 77.386400
0.000000 77.386400
0.000000 0.000000
38.506600 0.000000
0.000000 13.275800
43.075200 0.000000
12.726800 47.725800
0.000000 19.073500
25.453500 0.000000
37.418800 0.000000
37.418800 0.000000
50.689500 0.000000
48.187600 0.000000
0.000000 0.000000
46.447200 0.000000
81.364200 0.000000
27.085100 0.000000
0.000000 15.208400
36.548600 0.000000
27.085100 0.000000
41.552300 0.000000
56.998500 0.000000
0.000000 18.821400
41.008400 0.000000
47.643800 0.000000
25.453500 0.000000
0.000000 20.081800
64.286400 0.000000
64.286400 0.000000
20.884900 10.251000
21.646400 0.000000
0.000000 67.471500
61.458300 0.000000
61.458300 0.000000
51.668500 0.000000
36.766200 0.000000
0.000000 38.567200
0.000000 38.567200
86.150400 0.000000
43.184000 0.000000
21.537600 0.000000
0.000000 14.536200
41.987400 0.000000
0.000000 12.267500
33.720500 0.000000
18.818200 0.000000
18.927000 0.000000
69.942800 0.000000
0.000000 32.097300
0.000000 14.116100
0.000000 61.253700
0.000000 61.253700
0.000000 78.310600
0.000000 49.154200
0.000000 49.154200
0.000000 49.154200
0.000000 125.196000
0.000000 125.196000
69.725200 50.918700
0.000000 50.918700
0.000000 32.601400
97.789400 0.000000
0.000000 55.456000
0.000000 20.333900
0.000000 29.240500
0.000000 29.240500
0.000000 58.480900
0.000000 74.697600
0.000000 87.385300
0.000000 87.385300
0.000000 103.350000
63.525000 0.000000
39.594400 0.000000
0.000000 24.619100
25.997400 0.000000
0.000000 26.383600
37.853900 0.000000
11.203900 0.000000
0.000000 11.679400
0.000000 55.708100
0.000000 47.725800
14.467200 47.725800
71.139300 0.000000
21.320000 0.000000
65.047900 0.000000
65.047900 0.000000
0.000000 17.309000
32.088800 49.994500
0.000000 105.030000
44.924400 0.000000
0.000000 39.155300
0.000000 47.221700
85.824000 0.000000
0.000000 25.543400
13.705700 0.000000
108.667000 0.000000
0.000000 35.962400
37.962700 0.000000
58.412500 0.000000
118.566000 0.000000
118.566000 0.000000
33.176600 0.000000
0.000000 24.871200
0.000000 24.871200
65.047900 0.000000
44.924400 0.000000
56.672100 0.000000
0.000000 41.844100
0.000000 62.009900
0.000000 62.009900
0.000000 23.358800
0.000000 23.358800
0.000000 73.521300
0.000000 17.477100
26.323700 0.000000
0.000000 37.810900
103.119000 0.000000
0.000000 38.399100
0.000000 38.399100
81.146700 29.660600
19.688400 0.000000
0.000000 46.801500
65.918100 0.000000
41.878600 0.000000
51.886000 0.000000
15.663700 0.000000
0.000000 71.420700
0.000000 15.460500
38.941700 0.000000
78.536100 0.000000
78.536100 0.000000
32.415200 0.000000
23.278000 0.000000
21.102500 0.000000
0.000000 0.000000
28.825600 0.000000
0.000000 39.155300
67.876000 0.000000
0.000000 10.587100
37.310100 0.000000
37.310100 0.000000
0.000000 108.391000
0.000000 74.277500
0.000000 37.642900
53.626400 0.000000
24.692100 0.000000
0.000000 12.351600
46.012100 0.000000
74.946500 0.000000
18.927000 0.000000
24.800900 0.000000
128.355000 0.000000
128.355000 0.000000
28.934300 0.000000
28.934300 0.000000
26.106200 0.000000
23.713100 0.000000
25.671100 0.000000
0.000000 73.437200
0.000000 46.885600
39.050500 0.000000
14.249600 0.000000
25.888600 0.000000
20.776200 0.000000
13.488200 0.000000
0.000000 47.221700
0.000000 15.292400
0.000000 90.746200
0.000000 90.746200
32.741500 13.275800
0.000000 17.981200
0.000000 11.511300
0.000000 60.665500
0.000000 20.333900
29.478200 0.000000
41.661100 0.000000
0.000000 21.594200
0.000000 10.335000
0.000000 16.048600
0.000000 14.284100
73.749900 0.000000
0.000000 12.687700
75.599100 0.000000
75.599100 0.000000
0.000000 44.028700
50.145600 0.000000
0.000000 45.121000
0.000000 29.492500
0.000000 18.989500
0.000000 13.023800
0.000000 12.099500
40.573300 0.000000
40.573300 0.000000
97.354200 0.000000
97.354200 0.000000
0.000000 15.880600
0.000000 25.039200
0.000000 19.157500
56.672100 0.000000
0.000000 21.090100
41.334800 0.000000
29.913300 0.000000
29.913300 0.000000
19.144500 0.000000
0.000000 69.656100
0.000000 80.243200
17.404100 0.000000
49.928000 0.000000
31.980100 0.000000
0.000000 0.000000
78.100900 0.000000
78.100900 0.000000
99.856100 0.000000
99.856100 0.000000
99.856100 0.000000
99.856100 0.000000
36.983700 23.190700
36.983700 0.000000
48.514000 0.000000
37.092500 0.000000
76.578100 0.000000
42.966400 0.000000
64.286400 0.000000
0.000000 40.751800
39.376800 19.493600
39.376800 19.493600
77.448300 12.351600
77.448300 0.000000
0.000000 15.964600
0.000000 19.661700
31.327400 0.000000
106.600000 0.000000
103.446000 0.000000
0.000000 14.536200
0.000000 13.107800
0.000000 94.947500
0.000000 94.947500
0.000000 124.356000
0.000000 124.356000
0.000000 124.356000
0.000000 16.300700
0.000000 87.385300
0.000000 87.385300
0.000000 87.385300
0.000000 24.703100
0.000000 0.000000
0.000000 29.828600
0.000000 29.828600
0.000000 20.670000
0.000000 33.945800
27.411500 32.517400
0.000000 24.871200
12.400400 33.357600
0.000000 20.501900
22.081500 43.356500
0.000000 112.593000
0.000000 58.564900
0.000000 58.564900
0.000000 58.564900
0.000000 58.564900
31.001100 0.000000
75.381600 0.000000
27.302700 0.000000
11.856600 0.000000
29.478200 0.000000
29.478200 0.000000
0.000000 0.000000
55.910700 0.000000
33.176600 0.000000
0.000000 69.404100
19.253300 0.000000
50.145600 0.000000
21.755100 0.000000
0.000000 26.131600
0.000000 71.588700
46.012100 0.000000
21.646400 0.000000
49.384200 0.000000
49.384200 0.000000
63.307500 0.000000
37.962700 0.000000
37.962700 27.475900
0.000000 56.128200
0.000000 10.503000
110.951000 0.000000
22.407800 0.000000
10.409800 0.000000
0.000000 27.728000
34.481900 0.000000
0.000000 29.828600
117.478000 0.000000
19.797200 0.000000
47.861300 0.000000
88.434600 0.000000
0.000000 64.698700
21.102500 0.000000
0.000000 42.768400
68.528700 0.000000
0.000000 79.907100
0.000000 79.907100
0.000000 27.475900
0.000000 32.181300
0.000000 40.331700
0.000000 40.331700
59.174000 0.000000
0.000000 56.212300
0.000000 24.451100
0.000000 28.316200
0.000000 16.132700
60.588100 0.000000
0.000000 48.229900
0.000000 102.510000
77.774600 0.000000
77.774600 0.000000
91.806700 0.000000
91.806700 0.000000
13.814500 0.000000
61.893400 0.000000
92.241800 0.000000
92.241800 0.000000
29.804500 0.000000
22.842900 0.000000
17.621700 0.000000
67.114600 0.000000
133.794000 0.000000
79.406300 0.000000
39.485600 35.206200
25.779800 0.000000
0.000000 73.605300
68.093600 0.000000
112.039000 0.000000
0.000000 68.731900
108.014000 0.000000
108.014000 0.000000
37.310100 0.000000
44.706800 10.419000
0.000000 26.131600
49.710500 0.000000
46.664800 0.000000
34.155600 0.000000
98.877100 0.000000
98.877100 0.000000
98.877100 0.000000
37.418800 0.000000
40.464600 0.000000
54.931700 0.000000
54.931700 0.000000
23.495600 0.000000
48.622700 95.787700
48.622700 95.787700
38.180300 0.000000
72.879700 0.000000
0.000000 11.847400
25.997400 0.000000
51.886000 0.000000
66.244400 0.000000
0.000000 10.503000
19.579600 0.000000
127.268000 0.000000
127.268000 0.000000
29.478200 0.000000
68.528700 0.000000
31.653700 0.000000
0.000000 29.240500
46.664800 0.000000
42.966400 0.000000
42.966400 0.000000
21.863900 0.000000
36.766200 0.000000
0.000000 0.000000
31.436200 0.000000
58.738900 0.000000
23.169200 33.777800
0.000000 66.463200
112.039000 0.000000
66.570700 0.000000
66.570700 0.000000
66.570700 0.000000
85.606500 0.000000
29.151900 0.000000
29.151900 0.000000
74.728900 0.000000
58.195000 0.000000
0.000000 26.635700
0.000000 23.358800
0.000000 25.963500
0.000000 47.977900
0.000000 111.752000
0.000000 39.575400
0.000000 39.575400
0.000000 21.006100
0.000000 0.000000
55.910700 0.000000
51.668500 0.000000
0.000000 92.426700
0.000000 17.645100
0.000000 23.610800
13.814500 0.000000
49.384200 0.000000
20.667400 0.000000
48.187600 0.000000
48.187600 0.000000
61.023200 29.324500
13.270600 0.000000
70.813000 28.148100
70.704200 0.000000
0.000000 80.411300
139.233000 0.000000
55.693200 0.000000
52.973800 0.000000
93.655900 0.000000
103.772000 0.000000
60.044200 12.183500
60.044200 0.000000
29.804500 0.000000
29.804500 0.000000
0.000000 36.298500
0.000000 36.298500
37.527600 0.000000
0.000000 0.000000
24.148200 67.555500
49.819300 0.000000
0.000000 55.708100
68.855000 0.000000
0.000000 0.000000
65.809300 0.000000
0.000000 0.000000
0.000000 29.240500
0.000000 29.240500
86.259100 0.000000
20.341100 0.000000
66.788300 0.000000
61.131900 56.800400
10.203200 0.000000
19.579600 0.000000
19.579600 0.000000
57.216000 29.912600
64.830300 0.000000
30.892300 0.000000
64.068900 19.829700
42.313700 0.000000
23.386800 0.000000
18.709400 16.972900
42.857600 0.000000
113.127000 0.000000
30.566000 0.000000
30.566000 0.000000
39.485600 0.000000
17.295300 0.000000
0.000000 90.746200
0.000000 11.595400
0.000000 0.000000
0.000000 40.919800
0.000000 42.180200
0.000000 42.180200
0.000000 0.000000
0.000000 32.769500
0.000000 13.023800
36.113500 0.000000
40.464600 0.000000
41.117200 0.000000
14.140800 0.000000
77.013200 0.000000
0.000000 59.993300
0.000000 59.993300
0.000000 59.993300
0.000000 42.936400
0.000000 42.936400
77.448300 0.000000
77.448300 0.000000
73.858700 0.000000
73.858700 0.000000
0.000000 0.000000
46.120900 0.000000
46.120900 0.000000
82.887100 0.000000
82.887100 0.000000
22.407800 0.000000
0.000000 49.826400
0.000000 97.468200
0.000000 19.157500
0.000000 26.551700
0.000000 59.237100
33.394100 0.000000
72.662200 0.000000
107.688000 49.490300
107.688000 49.490300
0.000000 40.415700
33.938000 0.000000
33.938000 0.000000
75.055200 0.000000
79.406300 0.000000
79.406300 0.000000
33.938000 0.000000
33.938000 0.000000
49.492900 0.000000
83.866100 0.000000
0.000000 64.026500
20.558600 64.026500
62.437200 0.000000
62.437200 0.000000
62.437200 0.000000
126.180000 0.000000
126.180000 0.000000
28.390500 0.000000
25.671100 32.517400
25.671100 32.517400
18.600600 0.000000
14.575900 0.000000
31.762500 0.000000
0.000000 28.568300
0.000000 28.568300
0.000000 19.493600
0.000000 11.343300
56.563400 0.000000
87.346900 0.000000
115.302000 0.000000
42.096200 0.000000
48.514000 0.000000
77.013200 0.000000
0.000000 18.233300
20.776200 0.000000
50.254400 0.000000
0.000000 17.981200
0.000000 79.991100
0.000000 12.351600
45.577000 0.000000
12.291700 0.000000
0.000000 57.388600
0.000000 18.653400
31.871300 0.000000
55.801900 0.000000
23.169200 0.000000
12.944300 0.000000
0.000000 11.763400
0.000000 37.138700
98.659600 26.131600
36.004800 83.184100
28.172900 0.000000
0.000000 25.291300
84.953800 12.099500
48.187600 0.000000
0.000000 66.631300
11.639000 0.000000
43.619100 0.000000
43.619100 0.000000
0.000000 0.000000
89.196100 0.000000
44.489300 0.000000
0.000000 110.912000
38.615400 0.000000
38.615400 0.000000
28.608000 0.000000
74.293800 0.000000
47.099900 0.000000
45.141900 0.000000
49.928000 0.000000
49.928000 0.000000
101.053000 0.000000
101.053000 0.000000
101.053000 0.000000
108.558000 0.000000
55.910700 0.000000
19.579600 0.000000
18.056800 0.000000
42.096200 0.000000
42.096200 0.000000
13.270600 34.618000
0.000000 56.716400
0.000000 61.589800
0.000000 61.589800
0.000000 61.589800
0.000000 87.385300
0.000000 65.202900
56.889700 0.000000
52.538700 0.000000
11.203900 0.000000
0.000000 44.280800
0.000000 39.743500
58.630100 0.000000
79.732600 0.000000
79.732600 0.000000
47.752500 0.000000
29.043100 0.000000
0.000000 15.880600
0.000000 15.880600
35.025800 0.000000
0.000000 20.754000
0.000000 38.819200
56.780900 0.000000
56.780900 0.000000
56.998500 0.000000
56.998500 0.000000
0.000000 33.021500
51.015800 0.000000
35.243300 0.000000
58.412500 27.475900
58.412500 0.000000
99.964900 0.000000
99.964900 0.000000
0.000000 111.752000
0.000000 23.610800
0.000000 66.463200
25.236000 0.000000
77.122000 0.000000
125.092000 0.000000
125.092000 0.000000
125.092000 0.000000
0.000000 36.802600
100.074000 0.000000
64.177700 0.000000
39.159300 0.000000
0.000000 65.875000
31.545000 0.000000
85.824000 0.000000
85.824000 0.000000
71.139300 0.000000
0.000000 43.356500
0.000000 50.498600
76.360500 19.493600
76.360500 19.493600
0.000000 36.130400
35.569700 64.782700
62.546000 90.746200
62.546000 90.746200
13.161900 90.746200
0.000000 42.936400
67.223400 37.558900
67.223400 37.558900
67.223400 0.000000
0.000000 0.000000
43.945400 90.746200
13.161900 0.000000
0.000000 17.981200
0.000000 0.000000
73.967500 0.000000
0.000000 23.526800
11.421400 0.000000
56.998500 0.000000
15.663700 0.000000
51.342100 0.000000
51.342100 0.000000
15.011000 0.000000
108.667000 0.000000
108.667000 0.000000
0.000000 37.306800
54.496600 0.000000
95.396300 0.000000
95.396300 0.000000
95.396300 0.000000
52.321100 0.000000
0.000000 16.132700
0.000000 24.955200
0.000000 111.752000
0.000000 111.752000
0.000000 89.065800
17.730400 89.065800
0.000000 108.391000
0.000000 108.391000
0.000000 37.726900
0.000000 0.000000
0.000000 21.006100
44.489300 0.000000
106.491000 0.000000
106.491000 0.000000
106.491000 0.000000
106.491000 0.000000
0.000000 72.597000
10.757900 0.000000
0.000000 13.191800
57.977400 0.000000
77.774600 0.000000
0.000000 18.317300
0.000000 42.012100
0.000000 29.240500
35.569700 0.000000
35.569700 0.000000
0.000000 73.269200
14.902300 0.000000
29.587000 0.000000
0.000000 41.676100
0.000000 24.115000
0.000000 37.642900
0.000000 0.000000
0.000000 95.787700
0.000000 95.787700
0.000000 36.970700
0.000000 67.471500
0.000000 67.471500
0.000000 67.471500
0.000000 53.187400
0.000000 15.964600
0.000000 29.660600
0.000000 69.992200
0.000000 14.620200
0.000000 52.851300
0.000000 52.851300
0.000000 33.609700
0.000000 55.876200
0.000000 54.195700
0.000000 46.969600
0.000000 51.590900
0.000000 51.590900
62.002100 0.000000
38.832900 0.000000
0.000000 0.000000
0.000000 18.989500
53.626400 0.000000
97.136700 0.000000
15.772500 0.000000
0.000000 24.703100
27.629000 0.000000
40.682100 0.000000
0.000000 33.273600
0.000000 28.904400
0.000000 15.460500
0.000000 10.503000
31.980100 0.000000
0.000000 16.132700
